Sequence_ID	Predicted_Label
SenT185.10.g1954	C
SenT185.10.g1574	B
SenT185.10.g1094	C
SenT185.10.g1796	B
SenT185.10.g823	C
SenT185.10.g1158	B
SenT185.10.g1920	B
SenT185.10.g2037	A
SenT185.10.g1556	B
SenT185.10.g2005	B
SenT185.10.g2035	A
SenT185.10.g1400	B
SenT185.10.g2034	B
SenT185.10.g1713	B
SenT185.10.g1970	B
SenT185.10.g2210	B
SenT190.09.g1163	B
SenT190.09.g121	A
SenT190.09.g1208	B
SenT190.09.g46	B
SenT190.09.g1057	E
SenT190.09.g161	A
SenT190.09.g191	B
SenT190.09.g204	C
SenT190.09.g248	B
SenT190.09.g262	B
SenT190.09.g294	B
SenT190.09.g311	C
SenT190.09.g337	B
SenT190.09.g349	B
SenT190.09.g368	B
SenT190.09.g326	C
SenT190.09.g387	B
SenT190.09.g412	B
SenT190.09.g425	B
SenT190.09.g465	B
SenT190.09.g453	B
SenT190.09.g479	B
SenT190.09.g523	B
SenT190.09.g279	B
SenT190.09.g668	B
SenT190.09.g946	C
SenT190.09.g680	B
SenT190.09.g492	B
SenT190.09.g745	B
SenT190.09.g667	B
SenT190.09.g441	B
SenT190.09.g794	B
SenT190.09.g507	B
SenT190.09.g854	A
SenT190.09.g867	A
SenT190.09.g1030	B
SenT190.09.g910	C
SenT190.09.g947	B
SenT190.09.g921	B
SenT190.09.g177	B
PT0178-C.g2359	A
PT0178-C.g2419	A
PT0178-C.g2354	B
PT0178-C.g2773	B
PT0181-C.g1444	A
PT0181-C.g1494	A
PT0181-C.g1431	A
PT0181-C.g1659	B
PT0181-C.g1684	A
PT0181-C.g1715	A
PT0181-C.g1727	B
PT0181-C.g1780	B
PT0181-C.g1754	A
PT0181-C.g1740	B
PT0181-C.g1901	B
PT0181-C.g1911	A
PT0181-C.g1920	B
PT0181-C.g1873	B
PT0181-C.g1939	B
PT0181-C.g1956	A
PT0181-C.g1885	A
PT0181-C.g2065	B
PT0181-C.g2056	B
PT0181-C.g2081	B
PT0181-C.g1769	E
PT0181-C.g2128	C
PT0181-C.g1862	B
PT0181-C.g2135	E
PT0181-C.g2109	B
PT0181-C.g2437	B
PT0181-C.g2238	A
PT0181-C.g2253	A
PT0181-C.g2257	C
PT0181-C.g2366	C
PT0181-C.g2370	B
PT0181-C.g2377	B
PT0181-C.g2378	C
PT0181-C.g2438	B
PT0181-C.g2443	B
PT0181-C.g2445	B
PT0181-C.g2274	B
PT0181-C.g2444	B
PT0181-C.g2446	B
PT0181-C.g2448	B
PT0181-C.g2364	B
PT0181-C.g1	B
PT0181-C.g2	B
PT0181-C.g2447	B
PT0181-C.g2449	B
PT0181-C.g2367	B
PT0181-C.g10	B
PT0181-C.g11	B
PT0181-C.g9	B
PT0181-C.g1543	B
PT0181-C.g14	B
PT0181-C.g77	B
PT0181-C.g78	C
PT0181-C.g2379	B
PT0181-C.g79	B
PT0181-C.g81	B
PT0181-C.g8	A
PT0181-C.g91	B
PT0181-C.g182	C
PT0181-C.g170	C
PT0181-C.g181	B
PT0181-C.g346	B
PT0181-C.g347	C
PT0181-C.g1544	B
PT0181-C.g408	C
PT0184-C.g4075	A
PT0184-C.g3733	B
PT0184-C.g4299	A
PT0184-C.g2991	C
PT0184-C.g4304	B
PT0184-C.g2992	C
PT0184-C.g4311	A
PT0184-C.g4317	A
PT0184-C.g4323	A
PT0184-C.g4327	A
PT0184-C.g4368	A
PT0184-C.g4478	B
PT0184-C.g3830	B
PT0184-C.g4482	C
PT0184-C.g4493	B
PT0184-C.g4494	A
PT0184-C.g4495	E
PT0184-C.g4505	B
PT0184-C.g4592	B
PT0184-C.g4506	C
PT0184-C.g4593	A
PT0184-C.g4612	B
PT0184-C.g4607	B
PT0184-C.g4615	A
PT0184-C.g3829	B
PT0184-C.g12	B
PT0184-C.g10	B
PT0184-C.g9	B
PT0184-C.g18	B
PT0184-C.g8	B
PT0184-C.g211	B
QE0434-C.g247	B
QE0434-C.g328	C
QE0434-C.g363	B
QE0434-C.g374	C
QE0434-C.g389	B
QE0434-C.g402	B
QE0434-C.g203	E
QE0434-C.g435	C
QE0434-C.g458	B
QE0434-C.g705	B
QE0434-C.g534	A
QE0434-C.g552	C
QE0434-C.g562	B
QE0434-C.g596	C
QE0434-C.g767	B
QE0434-C.g644	B
QE0434-C.g631	B
QE0434-C.g649	B
QE0434-C.g657	B
QE0434-C.g668	C
QE0434-C.g420	B
QE0434-C.g685	B
QE0434-C.g678	C
QE0434-C.g689	B
QE0434-C.g697	B
QE0434-C.g313	B
QE0434-C.g572	C
QE0434-C.g520	B
QE0434-C.g710	B
QE0434-C.g725	B
QE0434-C.g727	B
QE0434-C.g743	B
QE0434-C.g749	C
QE0434-C.g763	B
QE0434-C.g790	A
QE0434-C.g799	A
QE0434-C.g823	A
QE0434-C.g824	A
QE0434-C.g12	B
QE0436-C.g820	A
QE0436-C.g110	A
QE0436-C.g644	B
QE0436-C.g79	A
QE0436-C.g177	A
QE0436-C.g196	B
QE0436-C.g316	E
QE0436-C.g256	A
QE0436-C.g472	A
QE0436-C.g302	A
QE0436-C.g670	B
QE0436-C.g348	B
QE0436-C.g288	A
QE0436-C.g591	C
QE0436-C.g237	A
QE0436-C.g360	A
QE0436-C.g270	B
QE0436-C.g437	B
QE0436-C.g732	B
QE0436-C.g450	A
QE0436-C.g461	C
QE0436-C.g502	B
QE0436-C.g531	B
QE0436-C.g517	B
QE0436-C.g561	C
QE0436-C.g549	A
QE0436-C.g718	A
QE0436-C.g570	B
QE0436-C.g723	C
QE0436-C.g581	B
QE0436-C.g617	B
QE0436-C.g627	C
QE0436-C.g796	B
QE0436-C.g657	C
QE0436-C.g663	B
QE0436-C.g686	B
QE0436-C.g701	C
QE0436-C.g709	B
QE0436-C.g642	B
QE0436-C.g716	B
QE0436-C.g727	C
QE0436-C.g728	C
QE0436-C.g729	B
QE0436-C.g731	B
QE0436-C.g730	B
QE0436-C.g747	B
QE0436-C.g748	B
QE0436-C.g797	B
QE0436-C.g739	B
QE0436-C.g740	B
QE0436-C.g749	B
QE0436-C.g752	B
QE0436-C.g643	B
QE0436-C.g753	B
QE0436-C.g760	B
QE0436-C.g802	B
QE0436-C.g3	B
QE0436-C.g32	C
QE0436-C.g33	B
QE0436-C.g47	B
QE0436-C.g60	B
PC0097-C.g1426	B
PC0097-C.g212	B
PC0097-C.g1508	A
PC0097-C.g3	B
PC0097-C.g20	B
PC0097-C.g168	B
PC0097-C.g84	B
PC0097-C.g95	B
PC0097-C.g155	B
PC0097-C.g180	B
PC0097-C.g188	A
PC0103-C.g325	A
PC0103-C.g1013	B
PC0103-C.g1222	A
PC0103-C.g177	E
PC0103-C.g486	B
PC0103-C.g241	B
PC0103-C.g221	B
PC0103-C.g259	B
PC0103-C.g299	B
PC0103-C.g324	B
PC0103-C.g339	B
PC0103-C.g200	B
PC0103-C.g880	A
PC0103-C.g356	B
PC0103-C.g370	C
PC0103-C.g411	A
PC0103-C.g456	B
PC0103-C.g517	B
PC0103-C.g533	A
PC0103-C.g651	C
PC0103-C.g702	B
PC0103-C.g717	B
PC0103-C.g471	B
PC0103-C.g763	B
PC0103-C.g779	C
PC0103-C.g589	B
PC0103-C.g484	B
PC0103-C.g798	B
PC0103-C.g809	B
PC0103-C.g820	B
PC0103-C.g395	B
PC0103-C.g830	B
PC0103-C.g864	B
PC0103-C.g853	B
PC0103-C.g893	C
PC0103-C.g900	B
PC0103-C.g636	B
PC0103-C.g933	B
PC0103-C.g960	B
PC0103-C.g559	B
PC0103-C.g981	A
PC0103-C.g1001	B
PC0103-C.g1059	B
PC0103-C.g1080	B
PC0103-C.g1088	B
PC0103-C.g1100	B
PC0103-C.g1157	B
PC0103-C.g1182	B
PC0103-C.g1200	B
PC0103-C.g543	C
PC0103-C.g1221	B
PC0103-C.g1263	B
PC0103-C.g1280	A
PC0103-C.g638	B
PC0103-C.g253	B
PC0103-C.g94	B
PC0103-C.g113	B
PC0103-C.g115	B
PC0103-C.g114	C
PC0103-C.g126	C
PC0103-C.g189	B
PC0103-C.g226	A
PC0104-C.g98	A
PC0104-C.g780	A
PC0104-C.g47	A
PC0104-C.g272	A
PC0104-C.g660	A
PC0104-C.g517	A
PC0104-C.g149	A
PC0104-C.g369	A
PC0104-C.g202	A
PC0104-C.g243	C
PC0104-C.g333	B
PC0104-C.g675	E
PC0104-C.g80	A
PC0104-C.g458	B
PC0104-C.g515	C
PC0104-C.g231	B
PC0104-C.g492	A
PC0104-C.g541	B
PC0104-C.g548	B
PC0104-C.g414	B
PC0104-C.g559	B
PC0104-C.g287	C
PC0104-C.g566	C
PC0104-C.g349	B
PC0104-C.g604	B
PC0104-C.g656	B
PC0104-C.g587	B
PF0311-C.g574	B
PF0311-C.g575	B
PF0311-C.g576	B
PF0311-C.g557	B
PF0311-C.g538	B
PF0311-C.g579	B
PF0311-C.g580	B
PF0311-C.g589	B
PF0311-C.g596	C
PF0311-C.g595	B
PF0311-C.g613	C
PF0311-C.g618	B
PF0311-C.g1	B
PF0311-C.g122	C
PF0311-C.g449	C
PF0311-C.g104	C
PF0311-C.g517	B
PF0311-C.g9	B
PF0311-C.g19	C
PF0311-C.g121	C
PF0311-C.g27	C
PF0311-C.g606	A
PF0311-C.g32	B
PF0311-C.g105	C
PF0311-C.g33	B
PF0311-C.g34	B
PF0311-C.g36	B
PF0311-C.g570	B
PF0311-C.g49	B
PF0311-C.g57	C
PF0311-C.g572	B
PF0311-C.g484	B
PF0311-C.g62	B
PF0311-C.g65	B
PF0311-C.g619	A
PF0311-C.g482	B
PF0314-C.g194	A
PF0314-C.g374	A
PF0314-C.g532	A
PF0314-C.g679	B
PF0314-C.g833	B
PF0314-C.g970	A
PF0314-C.g1196	A
PF0314-C.g1155	A
PF0314-C.g23	B
PF0314-C.g66	A
PF0314-C.g112	B
PF0314-C.g45	E
PF0314-C.g94	B
PF0314-C.g153	B
PF0314-C.g1076	C
PF0314-C.g182	B
PF0314-C.g166	C
PF0314-C.g209	B
PF0314-C.g225	A
PF0314-C.g244	C
PF0314-C.g294	A
PF0314-C.g321	A
PF0314-C.g193	A
PF0314-C.g338	B
PF0314-C.g132	C
PF0314-C.g358	B
PF0314-C.g373	B
PF0314-C.g391	B
PF0314-C.g460	C
PF0314-C.g475	B
PF0314-C.g482	B
PF0314-C.g531	B
PF0314-C.g515	B
PF0314-C.g548	B
PF0314-C.g576	B
PF0314-C.g590	B
PF0314-C.g601	C
PF0314-C.g646	B
PF0314-C.g406	B
PF0314-C.g617	B
PF0314-C.g630	C
PF0314-C.g708	B
PF0314-C.g727	B
PF0314-C.g742	B
PF0314-C.g761	B
PF0314-C.g774	B
PF0314-C.g799	B
PF0314-C.g813	B
PF0314-C.g678	B
PF0314-C.g832	B
PF0314-C.g694	B
PF0314-C.g788	B
PF0314-C.g867	B
PF0314-C.g307	B
PF0314-C.g1046	B
PF0314-C.g1054	A
PF0314-C.g1142	B
PF0314-C.g1154	B
PF0314-C.g560	B
PF0330-C.g351	A
PF0330-C.g524	A
PF0330-C.g298	A
PF0330-C.g45	B
PF0330-C.g15	A
PV0147-C.g77	B
PV0147-C.g78	B
PV0147-C.g81	B
PV0147-C.g82	C
PV0147-C.g86	B
PV0147-C.g87	B
PV0147-C.g88	B
PV0147-C.g89	B
PV0147-C.g91	B
PV0147-C.g92	B
PV0147-C.g93	B
PV0147-C.g95	C
PV0147-C.g94	B
PV0147-C.g97	B
PV0147-C.g96	B
PV0147-C.g101	B
PV0147-C.g110	C
PV0147-C.g113	B
PV0147-C.g127	B
PV0147-C.g128	C
PV0147-C.g137	B
PV0147-C.g143	C
PV0155-C.g1	A
PV0155-C.g3	B
PV0155-C.g4	E
PV0155-C.g6	C
PV0155-C.g7	A
PV0155-C.g10	C
PV0155-C.g11	B
PV0155-C.g15	B
PV0155-C.g16	E
PV0155-C.g17	B
PV0155-C.g18	A
PV0155-C.g19	B
PV0155-C.g20	B
PV0155-C.g21	B
PV0155-C.g23	A
PV0155-C.g28	B
PV0155-C.g29	A
PV0160-C.g1	B
PV0160-C.g4	B
PV0160-C.g5	A
PV0160-C.g6	A
PV0160-C.g7	A
PV0160-C.g11	B
PV0160-C.g13	E
PV0160-C.g14	B
PV0160-C.g15	A
PV0160-C.g18	E
PV0160-C.g19	B
PV0160-C.g20	B
PV0160-C.g21	B
PV0160-C.g22	B
PV0160-C.g23	B
PV0160-C.g24	C
PV0160-C.g25	B
PV0160-C.g26	B
PV0160-C.g27	B
PV0160-C.g28	B
PV0160-C.g30	B
PV0160-C.g29	B
PV0160-C.g31	A
PV0160-C.g32	C
PV0160-C.g33	B
PV0160-C.g36	B
PV0160-C.g39	A
PV0160-C.g37	C
PV0160-C.g38	C
PV0160-C.g40	B
PV0160-C.g44	B
PV0160-C.g50	B
PV0160-C.g53	A
PV0160-C.g55	B
PV0160-C.g56	B
PV0160-C.g54	B
PV0160-C.g57	B
PV0160-C.g58	B
PV0160-C.g59	B
PV0160-C.g60	B
PV0160-C.g61	B
PV0160-C.g64	B
PV0160-C.g65	B
PV0160-C.g66	B
PV0160-C.g67	B
PV0160-C.g68	B
PV0160-C.g78	B
PV0160-C.g79	B
PV0160-C.g88	A
PV0160-C.g100	C
PV0160-C.g113	C
PV0169-C.g1	B
PV0169-C.g2	B
PV0169-C.g3	C
PV0169-C.g4	A
PV0169-C.g5	B
PV0169-C.g6	C
PV0169-C.g9	C
PV0169-C.g10	C
PV0169-C.g13	B
PV0169-C.g16	C
PF0058-C.g406	B
PF0058-C.g425	A
PF0058-C.g360	A
PF0058-C.g469	B
PF0058-C.g478	B
PF0058-C.g436	A
PF0058-C.g505	B
PF0058-C.g516	B
PF0058-C.g541	B
PF0058-C.g542	B
PF0058-C.g450	B
PF0058-C.g543	B
PF0058-C.g48	B
PF0058-C.g544	B
PF0058-C.g39	B
PF0058-C.g545	B
PF0058-C.g546	B
PF0058-C.g547	B
PF0058-C.g548	B
PF0058-C.g549	B
PF0058-C.g498	C
PF0058-C.g553	B
PF0058-C.g557	B
PF0058-C.g554	B
PF0058-C.g555	B
PF0058-C.g556	B
PF0058-C.g559	B
PF0058-C.g558	B
PF0058-C.g564	C
PF0058-C.g560	B
PF0058-C.g562	B
PF0058-C.g566	C
PF0058-C.g522	B
PF0058-C.g561	B
PF0058-C.g567	C
PF0058-C.g568	B
PF0058-C.g569	C
PF0058-C.g571	B
PF0058-C.g570	B
PF0058-C.g572	B
PF0058-C.g576	C
PF0058-C.g306	B
PF0058-C.g587	B
PF0058-C.g278	B
PF0058-C.g627	B
PF0058-C.g265	A
PF0058-C.g266	A
PF0058-C.g622	B
PF0058-C.g7	C
PF0058-C.g453	B
PF0058-C.g30	B
PF0058-C.g32	B
PF0058-C.g31	B
PF0058-C.g47	B
PF0058-C.g279	B
PF0058-C.g455	B
PF0058-C.g452	B
PF0058-C.g454	B
PF0058-C.g305	B
PF0078-C.g895	A
PF0078-C.g594	B
PF0078-C.g1382	B
PF0078-C.g662	B
PF0078-C.g123	B
PF0078-C.g690	B
PF0092-C.g601	A
PF0092-C.g756	A
PF0092-C.g780	A
PF0092-C.g711	A
PF0092-C.g96	A
PF0092-C.g124	C
PF0092-C.g109	B
PF0092-C.g57	A
PF0092-C.g176	E
PF0092-C.g500	A
PF0092-C.g230	B
PF0092-C.g266	B
PF0092-C.g295	A
PF0092-C.g406	B
PF0092-C.g322	A
PF0092-C.g336	B
PF0092-C.g374	B
PF0092-C.g708	B
PF0092-C.g419	B
PF0092-C.g431	B
PF0092-C.g444	B
PF0092-C.g459	A
PF0092-C.g473	B
PF0092-C.g499	B
PF0092-C.g536	B
PF0092-C.g544	C
PF0092-C.g560	B
PF0092-C.g553	B
PF0092-C.g279	C
PF0092-C.g586	A
PF0092-C.g517	B
PF0092-C.g625	B
PF0092-C.g636	B
PF0092-C.g640	B
PF0092-C.g659	B
PM0024-C.g709	C
PM0024-C.g1039	B
PM0024-C.g721	B
PM0024-C.g764	B
PM0024-C.g811	B
PM0024-C.g822	B
PM0024-C.g801	B
PM0024-C.g588	A
PM0024-C.g753	A
PM0024-C.g888	B
PM0024-C.g899	C
PM0024-C.g878	B
PM0024-C.g41	B
PM0024-C.g919	B
PM0024-C.g946	B
PM0024-C.g362	A
PM0024-C.g1010	B
PM0024-C.g1001	A
PM0024-C.g1017	B
PM0024-C.g4	B
PM0024-C.g350	A
PM0024-C.g1025	A
PM0024-C.g178	A
PM0024-C.g86	B
PM0024-C.g1028	A
PM0024-C.g627	B
PM0024-C.g1029	A
PM0024-C.g32	B
PM0024-C.g1033	B
PM0024-C.g317	C
PM0024-C.g154	A
PM0024-C.g1	B
PM0024-C.g6	C
PM0024-C.g1037	B
PM0024-C.g19	B
PM0024-C.g20	B
PM0024-C.g28	B
PM0024-C.g34	C
PM0024-C.g790	C
PM0029-C.g833	A
PM0029-C.g1047	B
PM0029-C.g1559	B
PM0029-C.g1614	A
PM0029-C.g1219	A
PM0029-C.g1689	A
PM0029-C.g1763	B
PM0029-C.g1787	A
PM0029-C.g1818	A
PM0029-C.g1801	B
PM0029-C.g1423	A
PM0029-C.g2582	B
PM0029-C.g2309	B
PM0029-C.g1584	C
PM0029-C.g1977	B
PM0029-C.g676	B
PM0029-C.g2062	C
PM0029-C.g2046	C
PM0029-C.g2030	A
PM0029-C.g2095	C
PM0029-C.g2125	B
PM0029-C.g2111	B
PM0029-C.g807	B
PM0029-C.g815	B
PM0029-C.g2017	A
PM0029-C.g1862	C
PM0029-C.g2291	B
PM0029-C.g2338	B
PM0029-C.g2326	B
PM0029-C.g829	B
PM0029-C.g2409	B
PM0029-C.g2510	B
PM0029-C.g2448	B
PM0029-C.g1745	A
PM0029-C.g2606	B
PM0029-C.g2845	E
PM0029-C.g29	B
PM0029-C.g675	B
PM0029-C.g203	B
PM0029-C.g473	A
PM0029-C.g609	B
PM0029-C.g858	C
PM0029-C.g671	B
PM0029-C.g695	E
PM0029-C.g682	B
PM0029-C.g724	B
PM0029-C.g714	C
PM0029-C.g726	B
PM0029-C.g2942	A
PM0029-C.g740	B
PM0029-C.g785	A
PM0029-C.g784	B
PM0037-C.g120	A
PM0037-C.g280	A
PM0037-C.g394	A
PM0037-C.g526	A
PM0037-C.g556	A
PM0037-C.g657	A
PM0037-C.g720	A
PM0037-C.g798	B
PM0037-C.g824	A
PT0106-C.g818	A
PT0106-C.g778	B
PT0106-C.g782	B
PT0106-C.g835	B
PT0106-C.g841	B
PT0106-C.g757	B
PT0106-C.g756	B
PT0106-C.g840	B
PT0106-C.g847	C
PT0106-C.g848	B
PT0106-C.g211	B
PT0106-C.g865	B
PT0106-C.g863	B
PT0106-C.g864	B
PT0106-C.g2	E
PT0106-C.g874	B
PT0106-C.g821	A
PT0106-C.g20	C
PT0106-C.g47	B
PT0106-C.g127	E
PT0106-C.g117	B
PT0109-C.g741	A
PT0109-C.g893	A
PT0109-C.g55	B
PT0109-C.g31	C
PT0109-C.g96	A
PT0109-C.g113	A
PT0109-C.g136	A
PT0109-C.g155	B
PT0109-C.g264	B
PT0109-C.g314	B
PT0109-C.g283	B
PT0109-C.g397	A
PT0109-C.g367	B
PT0109-C.g426	A
PT0109-C.g453	B
PT0109-C.g465	B
PT0109-C.g508	B
PT0109-C.g408	A
PT0109-C.g555	B
PT0109-C.g522	B
PT0109-C.g178	C
PT0109-C.g620	B
PT0109-C.g495	B
PT0109-C.g631	A
PT0109-C.g642	C
PT0109-C.g650	C
PT0109-C.g666	B
PT0109-C.g578	B
PT0109-C.g679	B
PT0109-C.g696	B
PT0109-C.g350	B
PT0109-C.g195	B
PT0109-C.g717	C
PT0109-C.g729	C
PT0109-C.g723	C
PT0109-C.g836	B
PT0109-C.g735	C
PT0109-C.g740	B
PT0109-C.g756	B
PT0109-C.g760	B
PT0109-C.g749	B
PT0109-C.g765	B
PT0109-C.g773	C
PT0109-C.g779	B
PT0109-C.g791	B
PT0109-C.g799	B
PT0109-C.g783	B
PT0109-C.g786	C
PT0109-C.g835	B
PT0109-C.g815	B
PT0109-C.g822	B
PT0109-C.g829	C
PT0109-C.g830	B
PT0109-C.g832	B
PT0109-C.g833	B
PT0109-C.g834	B
PT0109-C.g882	E
PT0109-C.g883	B
PT0109-C.g874	A
PT0109-C.g24	C
PT0109-C.g27	E
PT0109-C.g44	B
PT0109-C.g88	B
PT0117-C.g930	A
PT0117-C.g1047	A
PT0117-C.g1149	A
PT0117-C.g1241	A
PT0117-C.g128	A
PT0117-C.g177	B
PT0117-C.g261	A
PT0117-C.g213	B
PT0117-C.g687	A
PT0117-C.g314	A
PT0117-C.g336	A
PT0117-C.g278	A
PT0117-C.g381	B
PT0117-C.g464	A
PT0117-C.g518	B
PT0117-C.g558	A
PA0185-C.g630	B
PA0185-C.g853	B
PA0185-C.g640	B
PA0185-C.g439	A
PA0185-C.g650	C
PA0185-C.g663	B
PA0185-C.g673	C
PA0185-C.g709	B
PA0185-C.g701	B
PA0185-C.g467	B
PA0185-C.g741	A
PA0185-C.g758	B
PA0185-C.g749	B
PA0185-C.g787	C
PA0185-C.g780	B
PA0185-C.g836	B
PA0185-C.g816	B
PA0185-C.g829	B
PA0185-C.g127	B
PA0185-C.g858	B
PA0185-C.g891	B
PA0185-C.g888	B
PA0185-C.g951	B
PA0185-C.g688	C
PA0185-C.g914	B
PA0185-C.g915	A
PA0185-C.g917	B
PA0185-C.g918	B
PA0185-C.g932	C
PA0185-C.g934	B
PA0185-C.g916	C
PA0185-C.g3	B
PA0185-C.g244	A
PA0185-C.g16	B
PA0185-C.g543	B
PA0185-C.g24	A
PA0185-C.g652	E
PA0185-C.g722	B
PA0185-C.g593	B
PA0185-C.g43	B
PA0185-C.g869	A
PA0185-C.g70	B
PA0185-C.g72	B
PA0185-C.g85	E
PA0185-C.g88	C
PA0185-C.g302	B
PA0185-C.g770	B
PA0186-C.g582	E
PA0186-C.g644	A
PA0186-C.g755	A
PA0186-C.g58	C
PA0186-C.g24	A
PA0186-C.g79	B
PA0186-C.g98	A
PA0186-C.g114	E
PA0186-C.g132	B
PA0186-C.g187	A
PA0186-C.g255	A
PA0186-C.g298	B
PA0186-C.g333	A
PA0186-C.g549	B
PA0186-C.g360	A
PA0186-C.g274	B
PA0186-C.g399	B
PA0186-C.g385	B
PA0186-C.g520	C
PA0186-C.g412	B
PA0186-C.g429	B
PA0186-C.g370	B
PA0186-C.g513	A
PA0186-C.g348	B
PA0186-C.g537	B
PA0186-C.g564	B
PA0186-C.g572	B
PA0186-C.g145	B
PA0186-C.g557	B
PA0186-C.g588	C
PA0186-C.g602	B
PA0186-C.g612	B
PA0186-C.g607	E
PA0186-C.g617	B
PA0186-C.g347	C
PA0186-C.g626	B
PA0186-C.g643	B
PA0186-C.g648	B
PA0186-C.g455	C
PA0186-C.g481	B
PA0186-C.g654	B
PA0186-C.g656	B
PA0186-C.g657	B
PA0186-C.g594	B
PA0186-C.g655	B
PA0186-C.g668	B
PA0186-C.g666	B
PA0186-C.g669	B
PA0186-C.g670	B
PA0186-C.g667	B
PA0186-C.g701	B
PA0186-C.g730	C
PA0186-C.g1	B
PM0063-C.g512	B
PM0063-C.g531	B
PM0063-C.g538	B
PM0063-C.g558	B
PM0063-C.g547	B
PM0063-C.g565	B
PM0063-C.g585	B
PM0063-C.g572	C
PM0063-C.g578	C
PM0063-C.g591	B
PM0063-C.g595	B
PM0063-C.g613	B
PM0063-C.g602	B
PM0063-C.g621	B
PM0063-C.g622	B
PM0063-C.g271	B
PM0063-C.g644	B
PM0063-C.g647	C
PM0063-C.g259	C
PM0063-C.g645	B
PM0063-C.g653	A
PM0063-C.g654	A
PM0063-C.g605	B
PM0063-C.g650	B
PM0063-C.g417	B
PM0063-C.g648	B
PM0063-C.g697	B
PM0063-C.g655	B
PM0063-C.g670	C
PM0063-C.g618	B
PM0068-C.g375	A
PM0068-C.g223	A
PM0068-C.g667	A
PM0068-C.g529	A
PM0068-C.g942	C
PM0068-C.g816	A
PM0068-C.g23	A
PM0068-C.g1149	B
PM0068-C.g47	B
PM0068-C.g68	B
PM0068-C.g99	B
PM0068-C.g126	A
PM0068-C.g143	A
PM0068-C.g165	B
PM0068-C.g183	C
PM0068-C.g241	B
PM0068-C.g197	A
PM0068-C.g254	B
PM0068-C.g270	B
PM0068-C.g301	B
PM0068-C.g317	A
PM0068-C.g331	B
PM0068-C.g344	A
PM0068-C.g354	B
PM0068-C.g374	B
PM0068-C.g391	C
PM0068-C.g435	B
PM0068-C.g445	C
PM0068-C.g457	C
PM0068-C.g488	B
PM0068-C.g472	B
PM0068-C.g502	C
PM0068-C.g528	B
PM0068-C.g541	B
PM0068-C.g556	B
PM0068-C.g570	C
PM0068-C.g596	B
PM0068-C.g607	B
PM0068-C.g584	B
PM0068-C.g1035	E
PM0068-C.g631	B
PM0068-C.g620	B
PM0068-C.g678	C
PM0068-C.g645	B
PM0068-C.g666	B
PM0068-C.g701	B
PM0068-C.g714	B
PM0068-C.g730	B
PM0068-C.g743	B
PM0068-C.g287	B
PM0068-C.g776	B
PM0068-C.g790	B
PM0068-C.g801	B
PM0068-C.g831	B
PM0068-C.g853	C
PM0068-C.g843	B
PM0068-C.g1114	B
PM0068-C.g927	C
PM0068-C.g984	B
PM0068-C.g1116	B
PM0068-C.g1112	B
PM0068-C.g1123	A
PM0068-C.g1002	A
PM0068-C.g1139	C
PM0071-C.g282	A
PM0071-C.g408	E
PM0071-C.g509	C
PM0071-C.g587	A
PM0071-C.g36	B
PM0071-C.g50	A
PF0638-C.g6096	A
PF0638-C.g6416	A
PF0638-C.g6576	C
PF0638-C.g7021	A
PF0638-C.g7153	B
PF0638-C.g7491	C
PF0638-C.g7645	B
PF0638-C.g7439	B
PF0638-C.g7385	C
PF0638-C.g7869	C
PF0638-C.g8077	B
PF0638-C.g8105	B
PF0638-C.g8147	B
PF0638-C.g8234	B
PF0638-C.g8277	C
PF0638-C.g8354	B
PF0638-C.g8569	C
PF0638-C.g5543	B
PF0638-C.g8648	B
PF0638-C.g8713	B
PF0638-C.g8825	B
PF0638-C.g8858	B
PF0638-C.g5546	B
PF0638-C.g8971	B
PF0638-C.g7598	B
PF0638-C.g8186	B
PF0638-C.g9017	B
PF0638-C.g9040	B
PF0638-C.g9072	B
PF0638-C.g9276	B
PF0638-C.g8974	B
PF0638-C.g9243	B
PF0638-C.g9312	B
PF0638-C.g9633	C
PF0638-C.g984	A
PF0638-C.g1338	B
PF0638-C.g3128	C
PF0638-C.g1512	B
PF0638-C.g3888	B
PF0638-C.g3794	B
PF0638-C.g4298	B
PF0638-C.g4384	C
PF0638-C.g8973	B
PF0638-C.g4967	B
PF0638-C.g5542	B
PF0638-C.g5510	C
PF0638-C.g6400	B
PF0692-C.g228	A
PF0692-C.g993	A
PF0692-C.g1157	A
PF0692-C.g1082	A
PF0692-C.g1178	B
PF0692-C.g405	A
PF0692-C.g714	A
PF0692-C.g34	A
PF0692-C.g56	A
PF0692-C.g95	B
PF0692-C.g115	A
PF0692-C.g76	A
PF0692-C.g154	A
PF0692-C.g173	E
PF0692-C.g133	A
PF0692-C.g227	A
PF0692-C.g246	B
PF0692-C.g263	B
PF0692-C.g301	C
PF0692-C.g282	B
PF0692-C.g366	A
PF0692-C.g380	B
PF0692-C.g390	C
PF0692-C.g404	B
PF0692-C.g418	B
PF0692-C.g432	B
PF0692-C.g450	C
PF0692-C.g460	B
PF0692-C.g500	C
PF0692-C.g537	C
PF0692-C.g570	B
PF0692-C.g586	C
PF0692-C.g616	C
PF0692-C.g629	B
PF0692-C.g657	C
PF0692-C.g698	B
PF0692-C.g713	B
PF0692-C.g641	B
PF0692-C.g734	B
PF0692-C.g745	B
PF0692-C.g824	B
PF0692-C.g763	B
PF0692-C.g782	B
PF0692-C.g808	B
